serial,ad_name,ad_set_name,amount_spent,max_roas,scroll_stop_30,hook_hold_rate_40,hold_rate_20,frequency,reach,results,result_rate,cpr,cpc,ctr,3_sec_video,25_play,50_play,75_play,100_play
1038,ad_id_1326,ad_set_019,2.56,0.0,0.0,0.0,0.0,1.03,276,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1039,ad_id_536,ad_set_001,1.63,0.0,0.0,0.0,0.0,1.04,122,0,0.0,0.0,1.63,0.79,0,0,0,0,0
1040,ad_id_1708,ad_set_013,0.25,0.0,0.0,0.0,0.0,1.1,29,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1041,ad_id_413,ad_set_094,0.18,0.0,0.0,0.0,0.0,1.07,15,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,ad_id_1497,ad_set_084,1.99,0.0,0.0,0.0,0.0,1.01,150,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1043,ad_id_810,ad_set_024,5.38,0.0,0.0,0.0,0.0,1.04,403,0,0.0,0.0,5.38,0.24,0,0,0,0,0
1044,ad_id_639,ad_set_020,0.68,0.0,0.0,0.0,0.0,1.0,32,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1045,ad_id_1237,ad_set_037,0.13,0.0,0.0,0.0,0.0,1.07,14,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1046,ad_id_226,ad_set_088,3.23,0.0,0.0,0.0,0.0,1.04,223,0,0.0,0.0,1.62,0.87,0,0,0,0,0
1047,ad_id_133,ad_set_102,1.0,0.0,0.0,0.0,0.0,1.11,55,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1048,ad_id_841,ad_set_037,2.81,0.0,0.0,0.0,0.0,1.03,217,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1049,ad_id_83,ad_set_053,0.43,0.0,62.5,20.0,12.5,1.0,8,0,0.0,0.0,0.43,12.5,5,4,3,1,0
1050,ad_id_375,ad_set_033,1.38,0.0,34.55,10.53,3.64,1.02,54,0,0.0,0.0,0.0,0.0,19,12,2,2,1
1051,ad_id_193,ad_set_063,2.8,0.0,41.6,5.77,2.4,1.0,125,0,0.0,0.0,0.0,0.0,52,39,9,3,1
1052,ad_id_1664,ad_set_001,4.13,0.0,41.96,10.0,4.2,1.01,142,0,0.0,0.0,0.0,0.0,60,46,10,5,2
1053,ad_id_1502,ad_set_046,3.14,0.0,23.96,8.7,2.08,1.07,90,0,0.0,0.0,0.0,0.0,23,20,8,1,1
1054,ad_id_677,ad_set_020,11.72,0.0,31.26,17.39,5.44,1.07,481,0,0.0,0.0,0.84,2.72,161,112,38,24,11
1055,ad_id_758,ad_set_010,0.09,0.0,25.0,33.33,8.33,1.0,12,0,0.0,0.0,0.0,0.0,3,2,1,1,0
1056,ad_id_712,ad_set_068,2.58,0.0,22.79,16.13,3.68,1.0,136,0,0.0,0.0,0.0,0.0,31,18,8,6,4
1057,ad_id_1396,ad_set_096,4.15,0.0,30.17,15.71,4.74,1.02,227,0,0.0,0.0,4.15,0.43,70,43,16,12,7
1058,ad_id_1335,ad_set_051,1.03,0.0,38.1,12.5,4.76,1.0,21,0,0.0,0.0,0.0,0.0,8,6,1,1,0
1059,ad_id_348,ad_set_087,1.05,0.0,27.59,8.33,2.3,1.0,87,0,0.0,0.0,1.05,1.15,24,12,3,1,0
1060,ad_id_491,ad_set_115,79.41,0.0,37.55,11.49,4.31,1.03,3654,4,10.58,19.85,2.41,0.87,1419,987,266,136,47
1061,ad_id_1017,ad_set_031,5.39,0.0,0.0,0.0,0.0,1.04,271,0,0.0,0.0,0.9,2.12,0,0,0,0,0
1062,ad_id_259,ad_set_073,4.59,0.0,0.0,0.0,0.0,1.02,264,0,0.0,0.0,0.77,2.22,0,0,0,0,0
1063,ad_id_627,ad_set_069,1.74,0.0,0.0,0.0,0.0,1.04,76,0,0.0,0.0,0.58,3.8,0,0,0,0,0
1064,ad_id_1439,ad_set_083,6.34,0.0,0.0,0.0,0.0,1.0,323,0,0.0,0.0,0.58,3.41,0,0,0,0,0
1065,ad_id_1404,ad_set_006,4.53,0.0,0.0,0.0,0.0,1.03,278,0,0.0,0.0,0.91,1.75,0,0,0,0,0
1066,ad_id_905,ad_set_054,2.35,0.0,0.0,0.0,0.0,1.02,166,0,0.0,0.0,0.78,1.76,0,0,0,0,0
1067,ad_id_1765,ad_set_023,5.87,0.0,0.0,0.0,0.0,1.01,392,0,0.0,0.0,0.65,2.27,0,0,0,0,0
1068,ad_id_1159,ad_set_006,0.21,0.0,0.0,0.0,0.0,1.0,22,0,0.0,0.0,0.21,4.55,0,0,0,0,0
1069,ad_id_504,ad_set_093,3.45,0.0,0.0,0.0,0.0,1.01,174,0,0.0,0.0,0.86,2.27,0,0,0,0,0
1070,ad_id_1300,ad_set_028,1.53,0.0,0.0,0.0,0.0,1.0,112,0,0.0,0.0,1.53,0.89,0,0,0,0,0
1071,ad_id_987,ad_set_044,0.14,0.0,0.0,0.0,0.0,1.09,11,0,0.0,0.0,0.14,8.33,0,0,0,0,0
1072,ad_id_339,ad_set_092,1.91,0.0,0.0,0.0,0.0,1.0,107,0,0.0,0.0,1.91,0.93,0,0,0,0,0
1073,ad_id_680,ad_set_086,0.07,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1074,ad_id_364,ad_set_021,0.67,0.0,0.0,0.0,0.0,1.02,45,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1075,ad_id_817,ad_set_094,0.62,0.0,0.0,0.0,0.0,1.0,51,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1076,ad_id_992,ad_set_016,0.17,0.0,0.0,0.0,0.0,1.05,22,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1077,ad_id_856,ad_set_013,0.19,0.0,0.0,0.0,0.0,1.0,20,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1078,ad_id_578,ad_set_066,0.38,0.0,0.0,0.0,0.0,1.0,10,0,0.0,0.0,0.38,10.0,0,0,0,0,0
1079,ad_id_2,ad_set_031,1.56,0.0,0.0,0.0,0.0,1.02,122,0,0.0,0.0,1.56,0.8,0,0,0,0,0
1080,ad_id_98,ad_set_076,0.23,0.0,0.0,0.0,0.0,1.0,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1081,ad_id_306,ad_set_071,0.22,0.0,0.0,0.0,0.0,1.17,12,0,0.0,0.0,0.11,14.29,0,0,0,0,0
1082,ad_id_1632,ad_set_044,0.16,0.0,0.0,0.0,0.0,1.0,15,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1083,ad_id_1019,ad_set_063,0.41,0.0,0.0,0.0,0.0,1.07,58,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1084,ad_id_450,ad_set_006,3.22,0.0,0.0,0.0,0.0,1.01,217,0,0.0,0.0,1.61,0.91,0,0,0,0,0
1085,ad_id_682,ad_set_099,3.01,0.0,0.0,0.0,0.0,1.0,212,0,0.0,0.0,0.22,6.6,0,0,0,0,0
1086,ad_id_601,ad_set_098,0.46,0.0,0.0,0.0,0.0,1.02,48,0,0.0,0.0,0.46,2.04,0,0,0,0,0
1087,ad_id_1766,ad_set_051,1.42,0.0,0.0,0.0,0.0,1.01,103,0,0.0,0.0,0.71,1.92,0,0,0,0,0
1088,ad_id_1144,ad_set_028,0.07,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1089,ad_id_25,ad_set_003,0.04,0.0,66.67,0.0,0.0,1.5,2,0,0.0,0.0,0.0,0.0,2,2,0,0,0
1090,ad_id_175,ad_set_009,0.04,0.0,60.0,33.33,20.0,1.25,4,0,0.0,0.0,0.04,20.0,3,3,3,1,1
1091,ad_id_468,ad_set_063,0.04,0.0,14.29,0.0,0.0,1.0,7,0,0.0,0.0,0.04,14.29,1,1,0,0,0
1092,ad_id_1344,ad_set_071,0.01,0.0,100.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,1,1,0,0,0
1093,ad_id_505,ad_set_105,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1094,ad_id_1686,ad_set_016,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1095,ad_id_1590,ad_set_004,6.6,0.0,32.75,19.47,6.38,1.02,674,0,0.0,0.0,1.65,0.58,226,254,104,68,44
1096,ad_id_225,ad_set_052,2.17,0.0,33.86,23.53,7.97,1.03,244,1,39.84,2.17,0.43,1.99,85,94,46,32,20
1097,ad_id_1256,ad_set_013,0.46,0.0,30.0,13.33,4.0,1.06,47,0,0.0,0.0,0.46,2.0,15,16,9,5,2
1098,ad_id_789,ad_set_066,1.88,0.0,26.94,15.38,4.15,1.03,188,0,0.0,0.0,0.27,3.63,52,33,23,11,4
1099,ad_id_173,ad_set_114,11.51,0.0,31.74,18.35,5.82,1.05,832,0,0.0,0.0,1.44,0.91,278,160,105,63,37
1100,ad_id_826,ad_set_042,4.82,0.0,23.95,15.0,3.59,1.04,322,0,0.0,0.0,0.96,1.5,80,48,31,14,6
1101,ad_id_1754,ad_set_054,1.95,0.0,28.65,16.36,4.69,1.02,189,1,52.08,1.95,0.39,2.6,55,31,21,13,6
1102,ad_id_878,ad_set_073,0.09,0.0,11.11,0.0,0.0,1.29,7,0,0.0,0.0,0.0,0.0,1,1,1,1,0
1103,ad_id_448,ad_set_057,0.0,0.0,100.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,1,1,0,0,0
1104,ad_id_460,ad_set_032,0.02,0.0,16.67,0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,1,1,1,0,0
1105,ad_id_390,ad_set_017,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1106,ad_id_760,ad_set_041,0.02,0.0,33.33,0.0,0.0,1.5,2,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1107,ad_id_1487,ad_set_008,0.01,0.0,25.0,50.0,12.5,1.0,8,0,0.0,0.0,0.0,0.0,2,2,1,1,1
1108,ad_id_849,ad_set_083,0.21,0.0,40.0,0.0,0.0,1.07,14,0,0.0,0.0,0.0,0.0,6,6,0,0,0
1109,ad_id_642,ad_set_111,0.28,0.0,50.0,25.0,12.5,1.0,8,0,0.0,0.0,0.28,12.5,4,4,3,1,1
1110,ad_id_573,ad_set_086,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1111,ad_id_746,ad_set_084,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1112,ad_id_910,ad_set_022,0.01,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1113,ad_id_694,ad_set_067,3.03,0.0,29.52,28.45,8.4,1.01,390,0,0.0,0.0,3.03,0.25,116,131,61,46,33
1114,ad_id_1324,ad_set_006,0.06,0.0,100.0,100.0,100.0,1.0,1,0,0.0,0.0,0.06,100.0,1,1,1,1,1
1115,ad_id_809,ad_set_006,0.08,0.0,11.11,100.0,11.11,1.13,8,0,0.0,0.0,0.0,0.0,1,1,1,1,1
1116,ad_id_1154,ad_set_005,0.01,0.0,50.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,1,1,0,0,0
1117,ad_id_1479,ad_set_054,0.11,0.0,30.0,0.0,0.0,1.0,10,0,0.0,0.0,0.0,0.0,3,3,2,1,0
1118,ad_id_1032,ad_set_029,0.1,0.0,27.27,0.0,0.0,1.22,9,0,0.0,0.0,0.0,0.0,3,3,1,0,0
1119,ad_id_1513,ad_set_103,12.49,0.0,27.39,21.94,6.01,1.03,1096,1,8.83,12.49,0.73,1.5,310,193,130,78,52
1120,ad_id_1796,ad_set_003,4.97,0.0,28.64,22.4,6.42,1.04,616,0,0.0,0.0,1.66,0.47,183,218,95,69,41
1121,ad_id_1295,ad_set_031,9.86,0.0,25.47,14.86,3.78,1.04,662,0,0.0,0.0,0.62,2.33,175,156,78,40,26
1122,ad_id_74,ad_set_070,2.21,0.0,24.08,19.57,4.71,1.04,183,0,0.0,0.0,0.74,1.57,46,39,24,17,9
1123,ad_id_338,ad_set_052,3.0,0.0,33.33,4.35,1.45,1.04,199,0,0.0,0.0,1.5,0.97,69,57,32,8,3
1124,ad_id_1206,ad_set_114,1.06,0.0,10.26,25.0,2.56,1.18,33,0,0.0,0.0,0.0,0.0,4,4,1,1,1
1125,ad_id_253,ad_set_059,23.46,0.0,35.26,20.0,7.05,1.04,1366,0,0.0,0.0,0.76,2.19,500,316,197,123,68
1126,ad_id_943,ad_set_097,15.22,0.0,41.96,27.19,11.41,1.02,993,0,0.0,0.0,0.72,2.08,423,462,233,161,115
1127,ad_id_391,ad_set_001,0.69,0.0,28.21,18.18,5.13,1.0,39,0,0.0,0.0,0.69,2.56,11,8,3,3,2
1128,ad_id_288,ad_set_002,0.12,0.0,0.0,0.0,0.0,1.0,11,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1129,ad_id_1222,ad_set_069,5.24,0.0,0.0,0.0,0.0,1.05,287,0,0.0,0.0,0.87,1.99,0,0,0,0,0
1130,ad_id_880,ad_set_022,7.69,0.0,0.0,0.0,0.0,1.08,320,0,0.0,0.0,0.96,2.32,0,0,0,0,0
1131,ad_id_52,ad_set_075,1.49,0.0,0.0,0.0,0.0,1.12,110,0,0.0,0.0,0.37,3.25,0,0,0,0,0
1132,ad_id_455,ad_set_113,1.84,0.0,0.0,0.0,0.0,1.1,96,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1133,ad_id_1617,ad_set_016,2.06,0.0,0.0,0.0,0.0,1.02,140,0,0.0,0.0,1.03,1.4,0,0,0,0,0
1134,ad_id_793,ad_set_106,7.04,0.0,0.0,0.0,0.0,1.07,354,0,0.0,0.0,1.17,1.58,0,0,0,0,0
1135,ad_id_1798,ad_set_049,4.3,0.0,0.0,0.0,0.0,1.19,256,0,0.0,0.0,4.3,0.33,0,0,0,0,0
1136,ad_id_835,ad_set_080,0.96,0.0,0.0,0.0,0.0,1.15,68,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1137,ad_id_1589,ad_set_028,0.25,0.0,0.0,0.0,0.0,1.28,25,0,0.0,0.0,0.25,3.13,0,0,0,0,0
1138,ad_id_597,ad_set_102,2.31,0.0,0.0,0.0,0.0,1.34,107,0,0.0,0.0,0.77,2.1,0,0,0,0,0
1139,ad_id_519,ad_set_032,2.26,0.0,0.0,0.0,0.0,1.34,182,0,0.0,0.0,0.45,2.06,0,0,0,0,0
1140,ad_id_1153,ad_set_066,17.54,3.55,34.03,18.82,6.41,1.05,1193,2,16.01,8.77,0.92,1.52,425,265,155,96,53
1141,ad_id_823,ad_set_082,17.54,0.0,34.65,19.49,6.75,1.06,1078,1,8.77,17.54,0.84,1.84,395,239,151,93,60
1142,ad_id_900,ad_set_018,10.74,0.0,75.52,18.74,14.15,1.0,241989,184006,7603.9,0.0,0.02,0.21,182756,139708,99217,47702,17305
1143,ad_id_675,ad_set_052,100.46,0.4,37.28,19.85,7.4,1.0,6704,4,5.97,25.12,0.75,2.0,2499,1529,958,580,354
1144,ad_id_1460,ad_set_099,0.98,0.0,26.83,31.82,8.54,1.0,82,0,0.0,0.0,0.0,0.0,22,13,10,8,6
1145,ad_id_142,ad_set_057,3.0,0.0,39.05,17.07,6.67,1.01,207,0,0.0,0.0,3.0,0.48,82,41,28,15,12
1146,ad_id_1266,ad_set_023,15.12,0.0,38.13,22.08,8.42,1.01,1243,0,0.0,0.0,0.54,2.22,480,324,202,120,82
1147,ad_id_1314,ad_set_057,23.49,0.0,36.48,22.84,8.33,1.04,1895,1,5.08,23.49,0.4,3.0,718,444,282,185,114
1148,ad_id_759,ad_set_023,22.56,1.81,31.54,17.77,5.61,1.06,2206,2,8.56,11.28,0.63,1.54,737,430,272,160,94
1149,ad_id_1327,ad_set_029,136.41,0.75,32.95,17.63,5.81,1.07,10622,7,6.16,19.49,0.74,1.63,3744,2159,1355,786,482
1150,ad_id_1293,ad_set_031,1.4,0.0,39.39,23.08,9.09,1.06,93,0,0.0,0.0,0.7,2.02,39,35,22,16,9
1151,ad_id_881,ad_set_105,28.04,0.0,34.78,18.52,6.44,1.0,1708,0,0.0,0.0,1.08,1.52,594,365,220,135,81
1152,ad_id_928,ad_set_036,1.02,0.0,25.0,8.33,2.08,1.17,41,0,0.0,0.0,0.0,0.0,12,5,3,1,1
1153,ad_id_1764,ad_set_089,1.65,0.0,31.17,16.67,5.19,1.2,64,0,0.0,0.0,1.65,1.3,24,17,11,5,4
1154,ad_id_813,ad_set_083,3.86,0.0,32.48,26.47,8.6,1.03,305,0,0.0,0.0,1.93,0.64,102,86,51,38,28
1155,ad_id_326,ad_set_083,83.03,1.72,32.81,21.04,6.91,1.06,5945,7,11.11,11.86,0.7,1.87,2067,1272,802,516,316
1156,ad_id_1334,ad_set_062,28.13,0.0,35.19,18.82,6.62,1.03,1495,0,0.0,0.0,1.28,1.43,542,302,184,120,66
1157,ad_id_1512,ad_set_048,1.91,0.0,30.16,21.05,6.35,1.12,113,0,0.0,0.0,1.91,0.79,38,35,17,11,8
1158,ad_id_1075,ad_set_005,0.45,0.0,29.63,37.5,11.11,1.04,26,0,0.0,0.0,0.0,0.0,8,7,3,3,3
1159,ad_id_864,ad_set_079,1.82,0.0,31.76,14.89,4.73,1.1,134,0,0.0,0.0,1.82,0.68,47,45,23,15,7
1160,ad_id_863,ad_set_018,27.25,0.0,32.95,18.05,5.95,1.02,1610,0,0.0,0.0,0.91,1.82,543,334,202,123,72
1161,ad_id_1248,ad_set_006,1.42,0.0,25.0,6.25,1.56,1.05,61,0,0.0,0.0,0.0,0.0,16,8,2,1,1
1162,ad_id_115,ad_set_009,34.15,0.0,34.51,18.61,6.42,1.05,2110,1,4.52,34.15,0.88,1.76,763,471,289,174,89
1163,ad_id_150,ad_set_016,3.03,0.0,33.97,28.17,9.57,1.06,198,0,0.0,0.0,1.01,1.44,71,58,36,30,19
1164,ad_id_55,ad_set_022,0.82,0.0,25.0,13.33,3.33,1.03,58,0,0.0,0.0,0.0,0.0,15,9,2,2,2
1165,ad_id_1536,ad_set_004,1.53,0.0,32.47,24.0,7.79,1.0,77,0,0.0,0.0,0.0,0.0,25,16,10,7,6
1166,ad_id_441,ad_set_054,1.43,0.0,36.9,16.13,5.95,1.04,81,0,0.0,0.0,1.43,1.19,31,21,12,8,4
1167,ad_id_871,ad_set_097,27.38,0.0,32.81,19.29,6.33,1.01,1619,0,0.0,0.0,0.86,1.95,539,309,197,122,73
1168,ad_id_435,ad_set_084,0.8,0.0,33.33,10.53,3.51,1.02,56,0,0.0,0.0,0.0,0.0,19,14,9,3,1
1169,ad_id_35,ad_set_072,10.93,0.0,32.57,17.54,5.71,1.01,518,0,0.0,0.0,1.21,1.71,171,96,65,38,25
1170,ad_id_200,ad_set_104,10.94,0.0,33.39,21.63,7.22,1.0,623,0,0.0,0.0,0.99,1.77,208,124,78,55,38
1171,ad_id_1286,ad_set_006,11.66,0.0,35.42,17.68,6.26,1.01,551,0,0.0,0.0,1.67,1.25,198,122,74,43,25
1172,ad_id_994,ad_set_029,2.71,0.0,36.36,26.39,9.6,1.05,189,0,0.0,0.0,0.54,2.53,72,68,41,32,19
1173,ad_id_271,ad_set_028,0.81,0.0,52.08,16.0,8.33,1.0,48,0,0.0,0.0,0.0,0.0,25,23,12,8,4
1174,ad_id_1466,ad_set_113,0.72,0.0,29.17,23.81,6.94,1.07,67,0,0.0,0.0,0.72,1.39,21,21,13,12,5
1175,ad_id_374,ad_set_081,0.23,0.0,45.45,26.67,12.12,1.03,32,0,0.0,0.0,0.0,0.0,15,12,8,6,4
1176,ad_id_876,ad_set_051,0.33,0.0,25.81,37.5,9.68,1.07,29,0,0.0,0.0,0.33,3.23,8,6,5,3,3
1177,ad_id_1757,ad_set_093,0.71,0.0,32.2,31.58,10.17,1.04,57,0,0.0,0.0,0.71,1.69,19,17,9,8,6
1178,ad_id_831,ad_set_021,10.76,0.0,32.1,18.24,5.86,1.0,461,0,0.0,0.0,1.54,1.52,148,95,57,30,17
1179,ad_id_69,ad_set_026,0.94,0.0,42.31,13.64,5.77,1.16,45,0,0.0,0.0,0.94,1.92,22,15,9,4,3
1180,ad_id_1640,ad_set_016,0.29,0.0,18.18,50.0,9.09,1.05,21,0,0.0,0.0,0.0,0.0,4,2,2,2,2
1181,ad_id_1364,ad_set_084,0.63,0.0,42.11,25.0,10.53,1.06,36,0,0.0,0.0,0.32,5.26,16,16,9,7,4
1182,ad_id_473,ad_set_053,6.01,0.0,25.11,28.81,7.23,1.01,232,0,0.0,0.0,0.75,3.4,59,40,26,18,13
1183,ad_id_1463,ad_set_004,7.82,0.0,36.06,26.5,9.55,1.02,639,0,0.0,0.0,0.49,2.47,234,260,138,97,63
1184,ad_id_690,ad_set_114,1.48,0.0,31.36,18.92,5.93,1.04,113,0,0.0,0.0,0.74,1.69,37,31,22,15,7
1185,ad_id_1091,ad_set_087,0.45,0.0,37.14,38.46,14.29,1.03,34,0,0.0,0.0,0.45,2.86,13,9,7,6,3
1186,ad_id_861,ad_set_001,0.2,0.0,26.32,20.0,5.26,1.12,17,0,0.0,0.0,0.2,5.26,5,5,2,2,1
1187,ad_id_554,ad_set_043,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0,1,0,0,0
1188,ad_id_1398,ad_set_006,0.13,0.0,58.33,0.0,0.0,1.0,12,0,0.0,0.0,0.0,0.0,7,7,1,0,0
1189,ad_id_801,ad_set_043,0.26,0.0,36.36,25.0,9.09,1.0,11,0,0.0,0.0,0.26,9.09,4,3,2,2,1
1190,ad_id_451,ad_set_094,8.46,0.0,18.77,20.0,3.75,1.03,285,0,0.0,0.0,8.46,0.34,55,39,20,16,11
1191,ad_id_916,ad_set_098,52.47,0.0,27.68,21.32,5.9,1.02,2788,0,0.0,0.0,1.22,1.51,788,566,330,228,147
1192,ad_id_1272,ad_set_050,48.33,0.0,26.11,19.48,5.09,1.03,5178,0,0.0,0.0,0.64,1.4,1396,877,542,335,200
1193,ad_id_1568,ad_set_105,2.04,0.0,24.18,25.76,6.23,1.03,531,0,0.0,0.0,0.29,1.28,132,146,71,47,33
1194,ad_id_651,ad_set_003,2.27,0.0,25.25,32.68,8.25,1.07,569,0,0.0,0.0,0.17,2.15,153,167,94,72,50
1195,ad_id_412,ad_set_001,17.92,0.0,52.24,19.33,10.1,1.04,4684,0,0.0,0.0,0.22,1.7,2550,2255,1455,880,493
1196,ad_id_431,ad_set_070,32.66,0.0,52.15,18.9,9.85,1.02,11046,0,0.0,0.0,0.17,1.76,5848,5157,3325,2016,1107
1197,ad_id_525,ad_set_014,14.81,0.0,52.21,19.03,9.94,1.04,4815,0,0.0,0.0,0.17,1.7,2611,2268,1431,878,496
1198,ad_id_532,ad_set_049,2.02,0.0,40.37,18.85,7.61,1.05,611,0,0.0,0.0,0.25,1.24,260,246,111,67,49
1199,ad_id_1021,ad_set_047,1.05,0.0,39.06,23.28,9.09,1.02,291,0,0.0,0.0,0.26,1.35,116,110,61,35,27
1200,ad_id_1706,ad_set_086,0.42,0.0,50.5,19.8,10.0,1.01,199,0,0.0,0.0,0.42,0.5,101,93,46,26,19
1201,ad_id_538,ad_set_113,12.15,3.42,34.75,23.13,8.04,1.04,3376,2,5.72,6.08,0.32,1.09,1215,1353,631,431,281
1202,ad_id_1471,ad_set_075,23.92,1.7,38.57,25.39,9.79,1.01,6540,5,7.53,4.78,0.24,1.48,2560,2786,1393,946,652
1203,ad_id_449,ad_set_019,15.28,0.0,37.96,24.73,9.39,1.03,4522,0,0.0,0.0,0.29,1.14,1771,1939,919,625,439
1204,ad_id_1566,ad_set_051,0.15,0.0,18.52,20.0,3.7,1.04,26,0,0.0,0.0,0.0,0.0,5,6,4,3,1
1205,ad_id_1231,ad_set_029,0.25,0.0,11.76,16.67,1.96,1.04,49,0,0.0,0.0,0.25,1.96,6,9,3,2,1
1206,ad_id_947,ad_set_049,0.21,0.0,37.84,42.86,16.22,1.06,35,0,0.0,0.0,0.0,0.0,14,17,9,8,6
1207,ad_id_641,ad_set_043,2.03,0.0,22.54,36.09,8.14,1.08,546,0,0.0,0.0,0.41,0.85,133,148,92,62,48
1208,ad_id_632,ad_set_063,0.7,0.0,30.0,16.67,5.0,1.25,32,0,0.0,0.0,0.7,2.5,12,10,5,3,2
1209,ad_id_1733,ad_set_093,14.85,0.0,39.14,18.98,7.43,1.04,1013,0,0.0,0.0,1.06,1.33,411,324,196,104,75
1210,ad_id_634,ad_set_006,45.49,0.0,38.81,14.56,5.65,1.01,3814,1,2.6,45.49,0.72,1.64,1490,1153,547,292,196
1211,ad_id_1141,ad_set_099,16.03,0.0,34.65,12.16,4.21,1.04,1436,0,0.0,0.0,1.0,1.07,518,381,189,98,51
1212,ad_id_1510,ad_set_102,1.46,0.0,48.39,23.33,11.29,1.02,61,0,0.0,0.0,1.46,1.61,30,21,11,7,7
1213,ad_id_782,ad_set_068,5.16,0.0,38.13,16.33,6.23,1.04,246,0,0.0,0.0,2.58,0.78,98,74,44,22,15
1214,ad_id_228,ad_set_050,0.03,0.0,100.0,50.0,50.0,1.0,2,0,0.0,0.0,0.0,0.0,2,2,1,1,1
1215,ad_id_870,ad_set_022,0.22,0.0,25.0,0.0,0.0,1.0,12,0,0.0,0.0,0.0,0.0,3,2,0,0,0
1216,ad_id_1408,ad_set_106,14.63,0.0,38.37,15.37,5.9,1.03,1462,0,0.0,0.0,0.44,2.19,579,441,201,109,83
1217,ad_id_535,ad_set_038,0.41,0.0,30.77,0.0,0.0,1.0,13,0,0.0,0.0,0.0,0.0,4,4,3,0,0
1218,ad_id_1322,ad_set_064,1.81,0.0,37.5,18.75,7.03,1.05,122,0,0.0,0.0,1.81,0.78,48,34,20,12,9
1219,ad_id_1340,ad_set_099,62.82,0.98,38.92,15.03,5.85,1.0,5503,2,3.63,31.41,0.7,1.64,2142,1658,806,420,286
1220,ad_id_1267,ad_set_018,0.12,0.0,45.16,28.57,12.9,1.0,31,0,0.0,0.0,0.12,3.23,14,15,6,4,4
1221,ad_id_542,ad_set_059,17.07,0.0,37.05,22.23,8.24,1.08,5256,0,0.0,0.0,0.33,0.92,2105,2310,1046,690,469
1222,ad_id_957,ad_set_084,0.57,0.0,46.32,18.69,8.66,1.03,224,1,43.29,0.57,0.11,2.16,107,102,40,30,20
1223,ad_id_430,ad_set_025,7.43,0.0,50.77,16.72,8.49,1.05,2467,0,0.0,0.0,0.24,1.2,1316,1156,736,410,220
1224,ad_id_1584,ad_set_103,0.86,0.0,23.77,20.63,4.91,1.04,254,0,0.0,0.0,0.17,1.89,63,70,36,21,13
1225,ad_id_298,ad_set_113,0.25,0.0,50.0,25.0,12.5,1.0,8,0,0.0,0.0,0.0,0.0,4,4,2,1,1
1226,ad_id_401,ad_set_001,34.87,0.0,38.27,29.99,11.48,1.0,1946,0,0.0,0.0,1.45,1.23,747,693,416,318,223
1227,ad_id_168,ad_set_075,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1228,ad_id_103,ad_set_047,14.65,0.0,26.13,21.46,5.61,1.04,806,0,0.0,0.0,1.05,1.67,219,251,105,67,47
1229,ad_id_1741,ad_set_099,12.92,0.0,54.72,14.39,7.87,1.03,247,0,0.0,0.0,2.58,1.97,139,102,39,28,11
1230,ad_id_1666,ad_set_109,0.26,0.0,25.0,0.0,0.0,1.09,11,0,0.0,0.0,0.0,0.0,3,3,2,1,0
